digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Muscle-derived alanine is converted to glucose and its nitrogen to urea,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,fasted status,,,increases,X conversion to Y,alanine,,,glucose,,,,,,,the glucose-alanine cycle also carries muscle amino nitrogen to the liver for urea synthesis,hours-days,systemic,circulatory,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Adipose-derived glycerol enters gluconeogenesis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,fasted status,,,increases,X conversion to Y,glycerol,,,glucose,,,,,,,glycerol released by adipose lipolysis is a quantitatively significant gluconeogenic substrate in prolonged fasting,hours-days,systemic,circulatory,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Hepatic fructose metabolism enters glycolysis below its main regulatory step,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,fructose,,,triose phosphates,,,,,,,"fructokinase bypasses the phosphofructokinase control point, so fructose loading favours lipogenesis",minutes-hours,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Galactose is converted to a glycolytic and glycogenic intermediate,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,galactose,,,glucose 1-phosphate,,,,,,,deficiency of galactose 1-phosphate uridyltransferase causes classic galactosaemia,minutes-hours,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,De novo lipogenesis converts surplus carbohydrate carbon to fatty acid,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,insulin,,,increases,X conversion to Y,acetyl-CoA,,,fatty acids,,,,,,,acetyl-CoA carboxylase is rate-limiting; malonyl-CoA simultaneously blocks fatty acid oxidation,hours-days,circulatory,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Hepatocytes store triglyceride in cytoplasmic lipid droplets,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X storage,triacylglycerol,,,,,,,,,,normal liver holds under 5% fat by weight; above this threshold defines steatosis,hours-days,,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,The liver exports endogenous triglyceride as VLDL,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X synthesis,very low density lipoprotein,,,,,,,,,,triglyceride packaged with apolipoprotein B-100,hours,,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,VLDL is secreted into the circulation for peripheral delivery,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,very low density lipoprotein,,,,,,,,,,impaired export with continued synthesis is one route to fatty liver,hours,,circulatory,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Fasting shifts the hepatocyte from fatty acid synthesis to oxidation,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,fasted status,,,increases,X conversion to Y,fatty acids,,,acetyl-CoA,,,,,,,beta-oxidation; carnitine palmitoyltransferase 1 is the entry step and is inhibited by malonyl-CoA,hours,systemic,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,"the liver cannot use ketone bodies itself, lacking succinyl-CoA transferase, so it is an obligate exporter",Excess acetyl-CoA is diverted through HMG-CoA to acetoacetate and beta-hydroxybutyrate,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,fasted status,,,increases,X conversion to Y,acetyl-CoA,,,ketone bodies,,,,,,"[0, 0.6]",units = mmol/L beta-hydroxybutyrate when fed; rises to 1-2 after 3 days and 6-8 in prolonged starvation,hours-days,systemic,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Ketone bodies are exported as an alternative fuel for extrahepatic tissues,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,ketone bodies,,,,,,,,,,"used by muscle, kidney and, after adaptation, brain, sparing glucose and muscle protein",hours-days,,circulatory,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,The liver is the principal site of endogenous cholesterol synthesis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,acetyl-CoA,,,cholesterol,,,,,,,HMG-CoA reductase is rate-limiting and the target of statins,hours-days,,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Sterol sensing feeds back on cholesterol synthesis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,intracellular cholesterol,,,decreases,X conversion to Y,acetyl-CoA,,,cholesterol,,,,,,,SREBP-mediated feedback suppresses both HMG-CoA reductase and LDL receptor expression,hours-days,intra-organ,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Hepatic LDL receptors clear cholesterol-rich particles from plasma,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X uptake,low density lipoprotein,,,,,,,,,,LDL receptor-mediated endocytosis; loss of function causes familial hypercholesterolaemia,hours,,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic lipid metabolism,lipid metabolic process,GO:0006629,"synthesis, storage and export",,,,,,,,,,,,,,,,Free cholesterol is esterified for safe intracellular storage,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,cholesterol,,,cholesteryl ester,,,,,,,ACAT-mediated esterification for storage,hours,,intra-organ,serum triglycerides,Triglyceride [Mass/volume] in Serum or Plasma,LOINC:2571-8,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,hepatic fat fraction,,,plasma free fatty acids,,,insulin production,insulin secretion,GO:0030073,adipose lipolysis,lipid catabolic process,GO:0016042,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,the long half-life makes albumin a marker of chronic rather than acute hepatic synthetic failure,The liver is the sole source of circulating albumin,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X synthesis,albumin,,,,,,,,,"[3.5, 5.0]",units = g/dL serum albumin; 12-15 g synthesised daily with a half-life of about 20 days,hours-days,,circulatory,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Hepatocytes synthesise the coagulation cascade proteins,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X synthesis,coagulation factors,,,,,,,,,,all factors except von Willebrand factor; short half-lives make the prothrombin time a sensitive acute marker,hours,,circulatory,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Inflammatory cytokines reprogramme hepatic protein output,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,interleukin 6,,,increases,X synthesis,acute phase proteins,,,,,,,,,,"C-reactive protein, fibrinogen and hepcidin rise while albumin and transferrin fall",hours-days,circulatory,circulatory,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Hepatocytes synthesise the nonessential amino acids,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X synthesis,nonessential amino acids,,,,,,,,,,eleven amino acids can be made from carbon skeletons and transferred amino nitrogen,hours-days,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Amino acid catabolism separates nitrogen from the carbon skeleton,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,amino acids,,,alpha-keto acids and ammonia,,,,,,,transamination onto alpha-ketoglutarate followed by oxidative deamination of glutamate,minutes-hours,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,"failure of this pathway, whether from cirrhosis or portosystemic shunting, produces hyperammonaemia and encephalopathy",The urea cycle converts toxic ammonia to an excretable form,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,ammonia,,,urea,,,,,,"[15, 45]",units = umol/L plasma ammonia; about 30 g of urea excreted daily on a normal diet,minutes-hours,,circulatory,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Urea is released to blood for renal excretion,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,urea,,,,,,,,,,,minutes-hours,,circulatory,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic protein and nitrogen metabolism,protein metabolic process,GO:0019538,synthesis and nitrogen disposal,urea metabolic process,GO:0019627,,,,,,,,,,,,,,Deaminated carbon skeletons enter gluconeogenesis or ketogenesis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,amino-acid carbon skeletons,,,glucose and ketone bodies,,,,,,,glucogenic and ketogenic fates depending on the residue,minutes-hours,,intra-organ,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,prothrombin time,Prothrombin time (PT),LOINC:5902-2,plasma ammonia,Ammonia [Moles/volume] in Plasma,LOINC:16362-6,blood urea nitrogen,,,renal urea excretion,,,skeletal muscle metabolism,,,inflammatory response,inflammatory response,GO:0006954,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,20,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic storage and clearance,metabolic process,GO:0008152,nutrient reserves and sinusoidal clearance,,,,,,,,,,,,,,,,The liver holds the body reserve of retinol,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X storage,vitamin A,,,,,,,,,,hepatic reserves cover 1-2 years of deficient intake,days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum vitamin B12,,,serum 25-hydroxyvitamin D,,,,,,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,gut microbiota,,,innate immune response,,,,,,Zakim and Boyer's Hepatology,ISBN: 978-0323375917,1,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic storage and clearance,metabolic process,GO:0008152,nutrient reserves and sinusoidal clearance,,,,,,,,,,,,,,,,Hepatic B12 stores buffer years of malabsorption,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X storage,vitamin B12,,,,,,,,,,"3-5 year reserve, which is why pernicious anaemia declares itself slowly",days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum vitamin B12,,,serum 25-hydroxyvitamin D,,,,,,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,gut microbiota,,,innate immune response,,,,,,Zakim and Boyer's Hepatology,ISBN: 978-0323375917,1,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic storage and clearance,metabolic process,GO:0008152,nutrient reserves and sinusoidal clearance,,,,,,,,,,,,,,,,The liver is the principal iron storage organ,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X storage,iron,,,,,,,,,,stored as ferritin and haemosiderin; the reservoir that expands in haemochromatosis,days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum vitamin B12,,,serum 25-hydroxyvitamin D,,,,,,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,gut microbiota,,,innate immune response,,,,,,Zakim and Boyer's Hepatology,ISBN: 978-0323375917,1,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic storage and clearance,metabolic process,GO:0008152,nutrient reserves and sinusoidal clearance,,,,,,,,,,,,,,,,Stellate cells store retinyl esters in the space of Disse,cell,liver lobule,liver lobule,UBERON:0004647,hepatic stellate cell,,,,,,does,X storage,retinoid,,,,,,,,,,perisinusoidal stellate cells hold most hepatic vitamin A and lose these droplets on activation to myofibroblasts,days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum vitamin B12,,,serum 25-hydroxyvitamin D,,,,,,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,gut microbiota,,,innate immune response,,,,,,Zakim and Boyer's Hepatology,ISBN: 978-0323375917,1,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic storage and clearance,metabolic process,GO:0008152,nutrient reserves and sinusoidal clearance,,,,,,,,,,,,,,,the liver is the firewall between the portal circulation and the rest of the body,Kupffer cells clear translocated microbial products from portal blood,cell,liver lobule,liver lobule,UBERON:0004647,Kupffer cell,,,,,,does,X uptake,gut-derived bacteria and endotoxin,,,,,,,,,,resident sinusoidal macrophages clearing the portal inflow before it reaches the systemic circulation,minutes-hours,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum vitamin B12,,,serum 25-hydroxyvitamin D,,,,,,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,gut microbiota,,,innate immune response,,,,,,Zakim and Boyer's Hepatology,ISBN: 978-0323375917,1,,,,,,,,,,,,,,,,,,,,,,,
